idade,profissao,estado_civil,educacao,tem_inadimplencia,saldo_anual,emprestimo_habitacional,emprestimo_pessoal,tipo_contato,dia,mes,duracao_segundos,num_contatos_campanha,dias_desde_ultimo_contato,contatos_anteriores,resultado_campanha_anterior,assinou_deposito
45,autonomo,casado,medio,nao,830,nao,nao,celular,31,jul,468,2,-1,0,desconhecido,nao
51,empreendedor,casado,desconhecido,nao,3404,nao,nao,celular,31,jul,44,7,-1,0,desconhecido,nao
58,aposentado,casado,medio,nao,53,nao,nao,celular,31,jul,102,2,-1,0,desconhecido,nao
37,operario,casado,fundamental,nao,704,sim,nao,celular,31,jul,183,2,-1,0,desconhecido,nao
27,tecnico,solteiro,medio,nao,3267,nao,sim,celular,31,jul,62,13,-1,0,desconhecido,nao
36,tecnico,casado,superior,nao,571,sim,sim,celular,31,jul,46,3,-1,0,desconhecido,nao
35,tecnico,casado,superior,nao,108,sim,nao,celular,31,jul,65,3,-1,0,desconhecido,nao
52,aposentado,divorciado,fundamental,nao,353,nao,nao,celular,31,jul,395,4,-1,0,desconhecido,nao
38,operario,casado,medio,nao,264,sim,nao,telefone,31,jul,15,2,-1,0,desconhecido,nao
36,operario,casado,medio,nao,462,nao,nao,celular,31,jul,474,2,-1,0,desconhecido,nao
44,gerencia,casado,superior,nao,0,sim,nao,celular,31,jul,49,5,-1,0,desconhecido,nao
48,autonomo,casado,medio,nao,884,sim,nao,celular,31,jul,118,2,-1,0,desconhecido,nao
44,gerencia,solteiro,superior,nao,617,nao,nao,telefone,31,jul,30,2,-1,0,desconhecido,nao
57,empreendedor,casado,desconhecido,nao,20584,nao,nao,telefone,31,jul,28,2,-1,0,desconhecido,nao
49,desempregado,casado,medio,nao,13818,nao,nao,celular,31,jul,221,2,-1,0,desconhecido,nao
52,gerencia,casado,superior,nao,4358,nao,nao,telefone,31,jul,30,7,-1,0,desconhecido,nao
42,gerencia,divorciado,superior,nao,580,sim,nao,celular,31,jul,216,2,-1,0,desconhecido,nao
35,domestica,divorciado,medio,nao,39,nao,nao,celular,31,jul,149,2,-1,0,desconhecido,nao
27,operario,solteiro,medio,nao,677,nao,sim,telefone,31,jul,110,8,-1,0,desconhecido,nao
36,operario,casado,medio,nao,723,sim,nao,celular,31,jul,101,2,-1,0,desconhecido,nao
32,gerencia,solteiro,superior,nao,29,sim,nao,celular,31,jul,49,24,-1,0,desconhecido,nao
43,autonomo,casado,medio,nao,5317,nao,nao,celular,31,jul,244,2,-1,0,desconhecido,nao
42,administrativo,divorciado,medio,nao,490,nao,nao,celular,31,jul,196,4,-1,0,desconhecido,nao
39,servicos,casado,medio,sim,-697,sim,nao,celular,31,jul,423,2,-1,0,desconhecido,nao
37,operario,casado,medio,nao,2924,nao,nao,celular,31,jul,74,2,-1,0,desconhecido,nao
41,gerencia,casado,desconhecido,nao,944,nao,nao,celular,31,jul,81,2,-1,0,desconhecido,nao
46,autonomo,casado,medio,nao,390,sim,nao,celular,31,jul,208,2,-1,0,desconhecido,nao
59,aposentado,casado,fundamental,nao,3079,nao,nao,telefone,31,jul,19,2,-1,0,desconhecido,nao
53,gerencia,divorciado,superior,nao,3158,nao,nao,celular,31,jul,126,23,-1,0,desconhecido,nao
48,gerencia,casado,desconhecido,nao,970,nao,nao,celular,31,jul,67,2,-1,0,desconhecido,nao
35,servicos,solteiro,medio,nao,1742,sim,nao,celular,31,jul,39,2,-1,0,desconhecido,nao
40,operario,solteiro,medio,nao,1953,nao,nao,telefone,31,jul,78,2,-1,0,desconhecido,nao
38,administrativo,casado,superior,nao,669,sim,sim,celular,31,jul,129,2,-1,0,desconhecido,nao
42,tecnico,casado,fundamental,nao,275,nao,nao,celular,31,jul,51,9,-1,0,desconhecido,nao
42,tecnico,casado,superior,nao,1079,nao,nao,celular,31,jul,61,2,-1,0,desconhecido,nao
51,desempregado,divorciado,superior,nao,0,nao,nao,celular,31,jul,574,2,-1,0,desconhecido,sim
56,empreendedor,divorciado,superior,nao,3846,nao,nao,celular,31,jul,86,7,-1,0,desconhecido,nao
46,tecnico,casado,medio,nao,0,sim,nao,telefone,31,jul,181,2,-1,0,desconhecido,nao
57,administrativo,casado,medio,nao,340,nao,sim,celular,31,jul,167,2,-1,0,desconhecido,nao
43,domestica,solteiro,fundamental,nao,24,nao,nao,celular,31,jul,35,2,-1,0,desconhecido,nao
49,servicos,divorciado,desconhecido,nao,313,sim,nao,celular,31,jul,203,7,-1,0,desconhecido,nao
37,tecnico,solteiro,medio,nao,884,sim,sim,celular,31,jul,128,2,-1,0,desconhecido,nao
35,operario,casado,medio,nao,86,nao,nao,celular,31,jul,128,2,-1,0,desconhecido,nao
36,administrativo,casado,medio,nao,3308,nao,sim,celular,31,jul,119,2,-1,0,desconhecido,nao
40,operario,casado,medio,nao,4853,nao,nao,celular,31,jul,234,2,-1,0,desconhecido,nao
51,tecnico,casado,desconhecido,nao,-168,nao,nao,celular,31,jul,56,3,-1,0,desconhecido,nao
38,administrativo,casado,medio,nao,137,sim,nao,celular,31,jul,27,22,-1,0,desconhecido,nao
31,tecnico,solteiro,medio,nao,0,sim,nao,celular,31,jul,16,34,-1,0,desconhecido,nao
35,operario,casado,medio,nao,-518,sim,nao,celular,31,jul,46,5,-1,0,desconhecido,nao
47,administrativo,casado,medio,nao,3936,sim,nao,telefone,31,jul,15,2,-1,0,desconhecido,nao
37,operario,casado,desconhecido,nao,557,nao,nao,celular,31,jul,47,2,-1,0,desconhecido,nao
48,servicos,divorciado,medio,nao,105,nao,nao,celular,31,jul,111,2,-1,0,desconhecido,nao
55,operario,casado,fundamental,nao,842,nao,nao,telefone,31,jul,144,2,-1,0,desconhecido,nao
42,operario,casado,fundamental,nao,260,sim,nao,telefone,31,jul,175,2,-1,0,desconhecido,nao
59,operario,casado,fundamental,nao,595,nao,nao,telefone,31,jul,208,7,-1,0,desconhecido,nao
39,aposentado,divorciado,fundamental,nao,284,nao,nao,telefone,31,jul,180,8,-1,0,desconhecido,nao
58,aposentado,divorciado,fundamental,nao,2538,sim,nao,celular,31,jul,307,6,-1,0,desconhecido,nao
50,operario,divorciado,fundamental,nao,2554,nao,nao,celular,31,jul,51,2,-1,0,desconhecido,nao
41,operario,casado,medio,nao,4900,sim,nao,telefone,31,jul,121,2,-1,0,desconhecido,nao
41,desempregado,solteiro,fundamental,nao,2171,nao,nao,telefone,31,jul,120,2,-1,0,desconhecido,nao
59,administrativo,casado,fundamental,nao,6187,nao,nao,celular,31,jul,114,4,-1,0,desconhecido,nao
43,servicos,divorciado,medio,nao,0,nao,nao,celular,31,jul,106,4,-1,0,desconhecido,nao
38,operario,casado,medio,nao,4336,sim,nao,celular,31,jul,226,6,-1,0,desconhecido,nao
48,empreendedor,casado,superior,sim,-392,nao,nao,celular,31,jul,725,4,-1,0,desconhecido,sim
32,servicos,casado,medio,nao,0,nao,nao,celular,31,jul,105,6,-1,0,desconhecido,nao
58,operario,divorciado,desconhecido,nao,55,sim,nao,celular,31,jul,119,8,-1,0,desconhecido,nao
49,gerencia,solteiro,fundamental,nao,548,nao,nao,telefone,31,jul,115,6,-1,0,desconhecido,nao
48,gerencia,casado,medio,nao,-876,nao,sim,celular,31,jul,6,16,-1,0,desconhecido,nao
45,operario,casado,medio,nao,1239,nao,nao,telefone,31,jul,67,4,-1,0,desconhecido,nao
51,tecnico,casado,medio,nao,8758,nao,nao,telefone,31,jul,92,2,-1,0,desconhecido,nao
35,administrativo,divorciado,medio,nao,-218,nao,sim,celular,31,jul,123,4,-1,0,desconhecido,nao
35,operario,solteiro,fundamental,nao,-759,sim,nao,celular,31,jul,142,2,-1,0,desconhecido,nao
41,operario,casado,fundamental,nao,0,nao,nao,celular,31,jul,22,2,-1,0,desconhecido,nao
40,tecnico,casado,medio,nao,296,nao,nao,celular,31,jul,253,2,-1,0,desconhecido,nao
45,servicos,casado,medio,nao,27,sim,sim,celular,31,jul,43,2,-1,0,desconhecido,nao
48,domestica,casado,medio,nao,1397,nao,nao,celular,31,jul,66,2,-1,0,desconhecido,nao
49,administrativo,casado,medio,nao,1629,nao,nao,celular,31,jul,57,2,-1,0,desconhecido,nao
46,gerencia,solteiro,medio,nao,1605,nao,nao,celular,31,jul,126,6,-1,0,desconhecido,nao
47,operario,casado,medio,nao,846,sim,nao,celular,31,jul,437,2,-1,0,desconhecido,nao
41,servicos,casado,medio,nao,428,nao,nao,celular,31,jul,38,2,-1,0,desconhecido,nao
40,gerencia,casado,desconhecido,nao,3165,sim,nao,telefone,31,jul,77,2,-1,0,desconhecido,nao
49,tecnico,casado,medio,nao,3144,nao,nao,celular,31,jul,349,2,-1,0,desconhecido,nao
43,operario,casado,fundamental,nao,2105,sim,nao,celular,31,jul,36,2,-1,0,desconhecido,nao
31,servicos,casado,desconhecido,nao,-82,sim,nao,celular,31,jul,543,31,-1,0,desconhecido,nao
42,servicos,solteiro,medio,nao,247,sim,nao,celular,31,jul,114,2,-1,0,desconhecido,nao
52,tecnico,casado,medio,nao,-1076,sim,nao,celular,31,jul,58,2,-1,0,desconhecido,nao
38,gerencia,casado,superior,nao,590,nao,nao,celular,31,jul,49,2,-1,0,desconhecido,nao
46,servicos,casado,medio,nao,-522,sim,nao,celular,31,jul,61,2,-1,0,desconhecido,nao
28,operario,solteiro,medio,nao,0,nao,sim,celular,31,jul,11,21,-1,0,desconhecido,nao
54,gerencia,casado,superior,nao,12,nao,nao,telefone,31,jul,77,4,-1,0,desconhecido,nao
55,domestica,divorciado,fundamental,nao,77,nao,nao,celular,31,jul,463,6,-1,0,desconhecido,sim
41,operario,casado,fundamental,nao,2053,nao,nao,celular,31,jul,81,4,-1,0,desconhecido,nao
47,gerencia,casado,superior,nao,2473,sim,sim,celular,31,jul,122,2,-1,0,desconhecido,nao
58,domestica,casado,superior,nao,2858,nao,nao,celular,31,jul,56,6,-1,0,desconhecido,nao
43,tecnico,solteiro,medio,sim,685,sim,nao,celular,31,jul,94,2,-1,0,desconhecido,nao
46,servicos,casado,medio,nao,998,sim,nao,celular,31,jul,126,2,-1,0,desconhecido,nao
51,administrativo,divorciado,medio,nao,3029,sim,sim,celular,31,jul,118,2,-1,0,desconhecido,nao
46,desempregado,casado,fundamental,nao,1,sim,nao,celular,31,jul,43,2,-1,0,desconhecido,nao
54,autonomo,casado,medio,nao,2191,sim,nao,telefone,31,jul,96,6,-1,0,desconhecido,nao
58,aposentado,casado,medio,nao,3648,nao,nao,celular,31,jul,60,4,-1,0,desconhecido,nao
30,servicos,casado,medio,nao,48,sim,nao,celular,31,jul,662,13,-1,0,desconhecido,sim
53,operario,casado,fundamental,nao,252,nao,nao,celular,31,jul,727,4,-1,0,desconhecido,sim
53,desempregado,casado,medio,nao,4487,nao,nao,celular,31,jul,79,2,-1,0,desconhecido,nao
59,aposentado,casado,fundamental,nao,488,nao,nao,celular,31,jul,231,2,-1,0,desconhecido,nao
45,gerencia,casado,medio,nao,4105,sim,nao,celular,31,jul,49,2,-1,0,desconhecido,nao
41,operario,casado,fundamental,nao,200,nao,sim,celular,31,jul,309,2,-1,0,desconhecido,nao
42,administrativo,casado,medio,nao,176,nao,nao,celular,31,jul,201,2,-1,0,desconhecido,nao
59,aposentado,divorciado,medio,nao,2651,nao,nao,telefone,31,jul,258,2,-1,0,desconhecido,nao
51,autonomo,casado,fundamental,nao,106,sim,nao,telefone,31,jul,240,2,-1,0,desconhecido,nao
44,gerencia,casado,superior,nao,4460,nao,nao,telefone,31,jul,168,2,-1,0,desconhecido,nao
56,gerencia,casado,medio,nao,1502,nao,nao,telefone,31,jul,119,11,-1,0,desconhecido,nao
57,aposentado,casado,medio,nao,1354,nao,nao,celular,31,jul,131,9,-1,0,desconhecido,nao
47,domestica,casado,medio,sim,-1531,sim,nao,celular,31,jul,156,8,-1,0,desconhecido,nao
33,administrativo,solteiro,medio,nao,2554,sim,nao,telefone,31,jul,77,15,-1,0,desconhecido,nao
36,tecnico,divorciado,superior,nao,1023,sim,nao,celular,31,jul,189,4,-1,0,desconhecido,nao
43,gerencia,casado,superior,nao,0,nao,nao,celular,31,jul,107,17,-1,0,desconhecido,nao
35,operario,casado,desconhecido,nao,1662,nao,nao,celular,31,jul,122,2,-1,0,desconhecido,nao
54,operario,casado,fundamental,nao,532,nao,nao,telefone,31,jul,73,2,-1,0,desconhecido,nao
39,gerencia,casado,superior,nao,55,nao,nao,celular,31,jul,216,4,-1,0,desconhecido,nao
52,tecnico,casado,desconhecido,nao,668,sim,nao,celular,31,jul,212,4,-1,0,desconhecido,nao
46,operario,divorciado,desconhecido,nao,2391,sim,nao,celular,31,jul,148,2,-1,0,desconhecido,nao
38,gerencia,casado,superior,nao,0,nao,sim,celular,31,jul,122,2,-1,0,desconhecido,nao
46,servicos,solteiro,medio,nao,389,nao,nao,telefone,31,jul,46,4,-1,0,desconhecido,nao
45,operario,casado,fundamental,nao,-455,sim,sim,celular,31,jul,161,2,-1,0,desconhecido,nao
47,gerencia,casado,superior,nao,2597,nao,nao,celular,31,jul,52,2,-1,0,desconhecido,nao
42,desempregado,solteiro,medio,nao,714,nao,nao,celular,31,jul,145,4,-1,0,desconhecido,nao
45,gerencia,solteiro,superior,nao,16,nao,nao,celular,31,jul,59,2,-1,0,desconhecido,nao
38,servicos,casado,medio,nao,4392,nao,nao,celular,31,jul,32,2,-1,0,desconhecido,nao
27,gerencia,solteiro,superior,nao,385,nao,sim,celular,31,jul,52,7,-1,0,desconhecido,nao
37,operario,casado,medio,nao,14,sim,nao,celular,31,jul,38,18,-1,0,desconhecido,nao
55,gerencia,casado,superior,nao,2,nao,sim,celular,31,jul,126,2,-1,0,desconhecido,nao
51,tecnico,casado,superior,nao,5059,sim,nao,celular,31,jul,189,2,-1,0,desconhecido,nao
44,operario,casado,medio,nao,96,sim,nao,celular,31,jul,547,2,-1,0,desconhecido,nao
38,administrativo,solteiro,medio,nao,-211,nao,sim,celular,31,jul,166,2,-1,0,desconhecido,nao
42,gerencia,casado,superior,nao,2110,nao,sim,celular,31,jul,106,2,-1,0,desconhecido,nao
49,gerencia,divorciado,medio,nao,4908,nao,nao,celular,31,jul,42,4,-1,0,desconhecido,nao
56,aposentado,casado,medio,nao,0,nao,nao,telefone,31,jul,45,2,-1,0,desconhecido,nao
47,gerencia,casado,superior,nao,2261,nao,nao,celular,31,jul,87,2,-1,0,desconhecido,nao
42,servicos,casado,medio,nao,2219,sim,nao,celular,31,jul,548,2,-1,0,desconhecido,nao
50,operario,casado,medio,nao,1553,sim,nao,celular,31,jul,53,2,-1,0,desconhecido,nao
39,autonomo,casado,fundamental,nao,2077,sim,nao,celular,31,jul,88,21,-1,0,desconhecido,nao
41,servicos,casado,medio,nao,-459,sim,nao,celular,31,jul,162,2,-1,0,desconhecido,nao
50,operario,divorciado,fundamental,nao,602,sim,nao,celular,31,jul,225,2,-1,0,desconhecido,nao
40,operario,casado,medio,nao,1954,nao,nao,celular,31,jul,1107,2,-1,0,desconhecido,sim
55,servicos,casado,medio,nao,3546,sim,sim,celular,31,jul,268,2,-1,0,desconhecido,nao
32,operario,solteiro,medio,nao,3036,sim,nao,celular,31,jul,52,5,-1,0,desconhecido,nao
43,tecnico,casado,medio,nao,533,sim,nao,celular,31,jul,228,2,-1,0,desconhecido,nao
41,gerencia,casado,medio,nao,0,nao,nao,celular,31,jul,83,2,-1,0,desconhecido,nao
48,gerencia,solteiro,superior,nao,648,sim,nao,celular,31,jul,462,2,-1,0,desconhecido,nao
41,desempregado,casado,medio,nao,0,nao,nao,celular,31,jul,847,14,-1,0,desconhecido,nao
33,operario,solteiro,medio,nao,5,sim,nao,celular,31,jul,188,3,-1,0,desconhecido,nao
39,gerencia,solteiro,fundamental,nao,375,nao,nao,telefone,31,jul,80,2,-1,0,desconhecido,nao
42,tecnico,divorciado,medio,nao,1689,sim,nao,celular,31,jul,50,2,-1,0,desconhecido,nao
39,gerencia,solteiro,superior,nao,2258,sim,nao,celular,31,jul,255,2,-1,0,desconhecido,nao
36,administrativo,casado,medio,nao,470,sim,nao,celular,31,jul,101,4,-1,0,desconhecido,nao
42,administrativo,solteiro,medio,nao,4343,nao,nao,celular,31,jul,245,4,-1,0,desconhecido,nao
31,gerencia,solteiro,superior,nao,935,nao,nao,celular,31,jul,64,5,-1,0,desconhecido,nao
45,gerencia,casado,fundamental,nao,1533,nao,nao,celular,31,jul,83,4,-1,0,desconhecido,nao
28,gerencia,casado,superior,nao,22,sim,nao,celular,31,jul,59,3,-1,0,desconhecido,nao
37,gerencia,casado,superior,nao,4357,nao,nao,celular,31,jul,548,2,-1,0,desconhecido,nao
48,gerencia,casado,superior,sim,0,sim,nao,celular,31,jul,281,4,-1,0,desconhecido,nao
57,domestica,casado,medio,nao,271,nao,nao,celular,31,jul,81,4,-1,0,desconhecido,nao
54,administrativo,casado,medio,nao,812,sim,sim,celular,31,jul,83,6,-1,0,desconhecido,nao
50,servicos,casado,medio,sim,0,nao,nao,telefone,31,jul,35,9,-1,0,desconhecido,nao
42,operario,casado,fundamental,nao,517,sim,nao,celular,31,jul,101,7,-1,0,desconhecido,nao
35,tecnico,casado,medio,nao,-195,nao,nao,celular,31,jul,309,4,-1,0,desconhecido,nao
57,aposentado,casado,fundamental,nao,3549,nao,nao,celular,31,jul,51,36,-1,0,desconhecido,nao
57,gerencia,casado,fundamental,nao,80,nao,sim,celular,31,jul,158,7,-1,0,desconhecido,nao
35,operario,casado,fundamental,nao,0,nao,nao,celular,31,jul,57,4,-1,0,desconhecido,nao
44,tecnico,casado,fundamental,nao,755,nao,sim,celular,31,jul,829,4,-1,0,desconhecido,sim
47,gerencia,casado,medio,nao,1077,nao,nao,celular,31,jul,367,4,-1,0,desconhecido,nao
51,autonomo,casado,superior,nao,5350,sim,sim,celular,31,jul,612,4,-1,0,desconhecido,sim
56,desconhecido,casado,desconhecido,nao,33,nao,nao,telefone,31,jul,26,15,-1,0,desconhecido,nao
35,gerencia,solteiro,medio,nao,3384,sim,nao,celular,31,jul,372,2,-1,0,desconhecido,nao
54,gerencia,casado,superior,nao,1623,nao,nao,celular,31,jul,25,8,-1,0,desconhecido,nao
35,gerencia,casado,superior,nao,2801,sim,nao,celular,31,jul,184,2,-1,0,desconhecido,nao
46,operario,casado,fundamental,nao,333,sim,nao,celular,31,jul,284,4,-1,0,desconhecido,nao
37,servicos,casado,medio,nao,0,sim,sim,celular,31,jul,187,2,-1,0,desconhecido,nao
53,gerencia,casado,superior,nao,3366,nao,nao,celular,31,jul,128,2,-1,0,desconhecido,nao
46,empreendedor,casado,desconhecido,nao,4,nao,sim,celular,31,jul,171,4,-1,0,desconhecido,nao
33,empreendedor,solteiro,superior,nao,99,nao,sim,celular,31,jul,192,3,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,3770,sim,nao,celular,31,jul,150,4,-1,0,desconhecido,nao
32,operario,casado,medio,nao,7365,sim,nao,celular,31,jul,124,5,-1,0,desconhecido,nao
40,gerencia,casado,superior,nao,-1737,sim,sim,celular,31,jul,249,4,-1,0,desconhecido,nao
58,gerencia,casado,medio,nao,-382,nao,nao,celular,31,jul,644,12,-1,0,desconhecido,sim
38,operario,solteiro,medio,nao,1911,sim,nao,celular,31,jul,74,4,-1,0,desconhecido,nao
58,tecnico,casado,superior,nao,4656,nao,nao,celular,31,jul,119,6,-1,0,desconhecido,nao
42,operario,casado,fundamental,nao,704,sim,sim,telefone,31,jul,88,10,-1,0,desconhecido,nao
56,tecnico,divorciado,superior,nao,1593,sim,nao,celular,31,jul,434,4,-1,0,desconhecido,nao
36,tecnico,casado,medio,nao,7957,nao,nao,celular,31,jul,288,2,-1,0,desconhecido,nao
49,empreendedor,divorciado,fundamental,sim,-736,nao,nao,celular,31,jul,305,6,-1,0,desconhecido,nao
46,gerencia,casado,superior,nao,466,sim,nao,celular,31,jul,109,8,-1,0,desconhecido,nao
44,empreendedor,divorciado,medio,nao,1,nao,nao,celular,31,jul,388,4,-1,0,desconhecido,nao
40,domestica,solteiro,superior,nao,7441,nao,nao,celular,31,jul,1461,6,-1,0,desconhecido,sim
32,administrativo,casado,medio,nao,347,sim,nao,celular,31,jul,155,13,-1,0,desconhecido,nao
46,servicos,casado,medio,nao,375,nao,nao,telefone,31,jul,172,6,-1,0,desconhecido,nao
35,operario,divorciado,fundamental,nao,4401,sim,nao,celular,31,jul,465,4,-1,0,desconhecido,nao
59,domestica,divorciado,fundamental,nao,259,nao,nao,celular,31,jul,166,4,-1,0,desconhecido,nao
46,gerencia,casado,superior,nao,4039,sim,nao,celular,31,jul,716,9,-1,0,desconhecido,nao
42,tecnico,solteiro,medio,nao,0,nao,nao,telefone,31,jul,33,13,-1,0,desconhecido,nao
59,aposentado,casado,fundamental,nao,-266,sim,sim,celular,31,jul,266,11,-1,0,desconhecido,nao
32,servicos,solteiro,medio,nao,0,sim,nao,celular,31,jul,99,13,-1,0,desconhecido,nao
41,operario,divorciado,medio,nao,3,sim,nao,celular,31,jul,228,4,-1,0,desconhecido,nao
53,operario,casado,medio,nao,0,nao,nao,telefone,31,jul,36,4,-1,0,desconhecido,nao
31,operario,casado,medio,nao,1030,sim,nao,celular,31,jul,180,5,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,4359,nao,nao,celular,31,jul,74,6,-1,0,desconhecido,nao
34,servicos,casado,medio,nao,27,sim,sim,celular,31,jul,249,3,-1,0,desconhecido,nao
40,desempregado,casado,medio,nao,488,sim,nao,celular,31,jul,222,4,-1,0,desconhecido,nao
41,servicos,casado,medio,nao,56,sim,nao,celular,31,jul,63,21,-1,0,desconhecido,nao
35,gerencia,casado,superior,nao,1731,nao,nao,celular,31,jul,361,4,-1,0,desconhecido,sim
54,servicos,casado,medio,nao,-626,sim,sim,celular,31,jul,294,5,-1,0,desconhecido,nao
40,servicos,casado,medio,nao,87,sim,sim,celular,31,jul,247,4,-1,0,desconhecido,nao
55,operario,solteiro,medio,nao,923,nao,nao,celular,31,jul,841,4,-1,0,desconhecido,nao
52,servicos,casado,fundamental,nao,171,sim,sim,celular,31,jul,223,1,-1,0,desconhecido,nao
39,operario,casado,fundamental,nao,532,sim,nao,celular,31,jul,786,2,-1,0,desconhecido,nao
42,autonomo,casado,medio,nao,3211,nao,nao,celular,31,jul,180,1,-1,0,desconhecido,nao
43,gerencia,divorciado,superior,nao,439,sim,nao,celular,31,jul,92,3,-1,0,desconhecido,nao
51,empreendedor,divorciado,medio,nao,1,sim,sim,celular,31,jul,300,1,-1,0,desconhecido,nao
49,servicos,casado,medio,nao,4697,sim,nao,celular,31,jul,66,1,-1,0,desconhecido,nao
41,tecnico,casado,medio,nao,1822,nao,sim,celular,31,jul,391,1,-1,0,desconhecido,nao
52,operario,casado,fundamental,nao,655,sim,sim,celular,31,jul,155,3,-1,0,desconhecido,nao
58,aposentado,casado,medio,nao,1172,nao,nao,celular,31,jul,86,1,-1,0,desconhecido,nao
49,tecnico,casado,medio,nao,133,nao,nao,celular,31,jul,81,5,-1,0,desconhecido,nao
44,administrativo,casado,medio,nao,-137,nao,nao,celular,31,jul,151,13,-1,0,desconhecido,nao
36,operario,casado,medio,nao,29,sim,sim,celular,31,jul,345,1,-1,0,desconhecido,nao
54,desempregado,casado,medio,nao,3250,nao,nao,celular,31,jul,94,3,-1,0,desconhecido,nao
40,tecnico,casado,superior,sim,-2827,sim,sim,celular,31,jul,843,1,-1,0,desconhecido,nao
41,gerencia,casado,superior,sim,-1176,sim,sim,celular,31,jul,81,1,-1,0,desconhecido,nao
58,desempregado,casado,medio,nao,18,nao,nao,celular,31,jul,70,1,-1,0,desconhecido,nao
36,gerencia,solteiro,superior,nao,2706,nao,nao,celular,31,jul,75,3,-1,0,desconhecido,nao
36,gerencia,casado,superior,nao,2547,nao,nao,celular,31,jul,292,1,-1,0,desconhecido,nao
56,aposentado,casado,medio,nao,728,nao,nao,celular,31,jul,107,15,-1,0,desconhecido,nao
50,gerencia,solteiro,superior,nao,6030,sim,nao,celular,31,jul,198,3,-1,0,desconhecido,nao
55,servicos,divorciado,medio,nao,-555,sim,nao,celular,31,jul,81,3,-1,0,desconhecido,nao
41,servicos,divorciado,fundamental,nao,308,nao,nao,celular,31,jul,73,1,-1,0,desconhecido,nao
39,operario,casado,medio,nao,10005,sim,nao,celular,31,jul,241,4,-1,0,desconhecido,nao
44,administrativo,solteiro,desconhecido,sim,-612,sim,nao,celular,31,jul,297,1,-1,0,desconhecido,nao
47,gerencia,solteiro,superior,nao,1187,nao,nao,celular,31,jul,1739,7,-1,0,desconhecido,nao
56,operario,casado,medio,nao,1362,nao,nao,telefone,31,jul,345,1,-1,0,desconhecido,nao
52,tecnico,casado,medio,nao,-1,nao,sim,celular,31,jul,166,1,-1,0,desconhecido,nao
44,operario,casado,desconhecido,nao,879,nao,nao,telefone,31,jul,28,1,-1,0,desconhecido,nao
