DATA_REGISTRO,PROCEDIMENTO,TIPO_PROPRIEDADE,BAIRRO,SUBTIPO_IMOVEL,VALOR_TRANSACAO,AREA_UTIL_M2,QUARTOS,METRO_MAIS_PROXIMO,SHOPPING_MAIS_PROXIMO,PONTO_REFERENCIA_MAIS_PROXIMO,PROJETO,PRECO_POR_M2,CATEGORIA_TAMANHO,FAIXA_DE_VALOR
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,2640676.0,87.12,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF3&CF4,30310.79,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),MOTOR CITY,Apartamento,1000000.0,87.61,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,11414.22,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,462000.0,67.0,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,6895.52,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,360000.0,114.25,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,CAPITAL BAY B,3150.98,Spacious,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,4959670.0,150.2,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF3&CF4,33020.44,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,5056655.0,150.16,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF3&CF4,33675.11,Premium,Ultra-Premium
2026-01-07,Venda,Propriedade Plena (Freehold),SOBHA HEARTLAND,Apartamento,1790000.0,76.53,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,KENSINGTON WATERS,23389.52,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1400000.0,82.79,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,MERANO TOWER,16910.25,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,5202612.0,150.16,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF3&CF4,34647.12,Premium,Ultra-Premium
2026-02-11,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 2 & 3,Apartamento,1349072.0,96.41,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,,13993.07,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),Madinat Hind 4,Hotel Rooms,325000.0,33.08,Studio,,,,DAMAC HILLS (2) - NAVITAS,9824.67,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,7562150.0,449.1,4 Quarto(s),Mina Seyahi,Marina Mall,Burj Al Arab,,16838.45,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),BARSHA HEIGHTS,Office,1200000.0,65.87,Office,Dubai Internet City,Mall of the Emirates,Burj Al Arab,SMART HEIGHTS,18217.7,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH BEACH RESIDENCE,Apartamento,2630000.0,131.89,1 Quarto(s),Jumeirah Beach Resdency,Marina Mall,Burj Al Arab,,19940.86,Premium,Alto Padrão
2026-01-07,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,38285.59,68.3,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Bloom Towers,560.55,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1350000.0,90.3,2 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE JENNA AND WARDA,14950.17,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,3425000.0,162.37,3 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Rosewater,21093.8,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),THE GREENS,Apartamento,1275000.0,70.02,1 Quarto(s),Dubai Internet City,Marina Mall,Burj Al Arab,,18209.08,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DISCOVERY GARDENS,Apartamento,710000.0,80.0,1 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,8875.0,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,2500000.0,106.14,2 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,CREEKSIDE 18,23553.8,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,550000.0,43.97,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,AL JAWHARA TOWER,12508.53,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),REMRAAM,Apartamento,1050000.0,93.42,2 Quarto(s),,,Motor City,REMRAAM,11239.56,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,2800000.0,86.96,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,BURJ KHALIFA TOWERS,32198.71,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,4500000.0,218.92,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,THE EXCHANGE,20555.45,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,1765000.0,131.85,3 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE SAFI,13386.42,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,540000.0,42.5,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,AL JAWHARA TOWER,12705.88,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Shop,480000.0,43.0,,Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,11162.79,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),Muhaisanah First,Apartamento,2400000.0,138.06,2 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,Dubai International Airport,,17383.75,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Hotel Rooms,1027705.0,32.49,Studio,Business Bay Metro Station,Dubai Mall,Downtown Dubai,SKY BAY HOTEL,31631.43,Compacto,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI HILLS,Apartamento,2700000.0,94.08,2 Quarto(s),First Abu Dhabi Bank Metro Station,Mall of the Emirates,Motor City,Park Field,28698.98,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1580000.0,107.3,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,,14725.07,Spacious,Alto Padrão
2026-02-11,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,460000.0,46.08,Studio,Damac Properties,Marina Mall,Sports City Swimming Academy,LAGO VISTA,9982.64,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,2650000.0,154.03,2 Quarto(s),Damac Properties,Marina Mall,Burj Al Arab,,17204.44,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),MOTOR CITY,Apartamento,1800000.0,217.11,2 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,8290.73,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),MOTOR CITY,Apartamento,950000.0,132.39,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,,7175.77,Premium,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Hotel Rooms,1400000.0,69.02,1 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,TFG ONE HOTEL,20283.98,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1700000.0,126.53,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,,13435.55,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1150000.0,72.66,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Aurora,15827.14,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,1070000.0,89.24,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ROYALE RESIDENCE2,11990.14,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Office,950000.0,130.08,Office,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,JUMEIRAH BUSINESS CENTRE1,7303.2,Premium,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,190109.0,85.0,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,,2236.58,Médio,Entrada
2026-02-13,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,775000.0,85.48,1 Quarto(s),,,IMG World Adventures,,9066.45,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,3900000.0,147.52,3 Quarto(s),Dubai Marina,Marina Mall,Burj Al Arab,,26437.09,Premium,Ultra-Premium
2026-01-07,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,115328.7,108.19,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,SLS DUBAI,1065.98,Spacious,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),AL KHAIL HEIGHTS,Apartamento,1020000.0,114.07,1 Quarto(s),Noor Bank Metro Station,Dubai Mall,Downtown Dubai,AL KHAIL HEIGHTS,8941.88,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,465000.0,31.5,Studio,,,IMG World Adventures,Time 1,14761.9,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,668572.0,79.44,1 Quarto(s),Dubai Internet City,Marina Mall,Sports City Swimming Academy,ELITE II SPORTS RESIDENCE,8416.06,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,668572.0,79.44,1 Quarto(s),Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE II SPORTS RESIDENCE,8416.06,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,625000.0,67.89,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,DIAMOND VIEWS 3,9206.07,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,530000.0,75.81,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,,6991.16,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,2850000.0,97.18,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,,29327.02,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),Al Kifaf,Apartamento,4200000.0,157.3,3 Quarto(s),Al Jafiliya Metro Station,Dubai Mall,Burj Khalifa,1 Residences,26700.57,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,1440000.0,101.42,2 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Binghatti Crescent,14198.38,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,2000000.0,148.91,2 Quarto(s),Damac Properties,Marina Mall,Burj Al Arab,,13430.93,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,1450000.0,44.93,Studio,Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,MARINA STAR,32272.42,Compacto,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,4850000.0,178.45,1 Quarto(s),Palm Jumeirah,Marina Mall,Burj Al Arab,,27178.48,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,6350000.0,216.08,3 Quarto(s),Jumeirah Beach Residency,Marina Mall,Sports City Swimming Academy,STELLA MARIS,29387.26,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,2050000.0,157.8,3 Quarto(s),Mina Seyahi,Marina Mall,Burj Al Arab,MARINA PINNACLE,12991.13,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DISCOVERY GARDENS,Apartamento,790000.0,77.92,1 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,10138.6,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,610000.0,39.59,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,PANTHEON ELYSEE,15407.93,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),PALM JUMEIRAH,Apartamento,6400000.0,202.67,3 Quarto(s),Palm Jumeirah,Marina Mall,Burj Al Arab,,31578.43,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH BEACH RESIDENCE,Apartamento,4950000.0,178.9,3 Quarto(s),Jumeirah Beach Residency,Marina Mall,Burj Al Arab,,27669.09,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 2 & 3,Apartamento,605000.0,60.25,1 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,,10041.49,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),INTERNATIONAL CITY PH 1,Apartamento,1630000.0,219.79,3 Quarto(s),Rashidiya Metro Station,City Centre Mirdif,,,7416.17,Premium,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,435000.0,40.57,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,KNIGHT BRIDGE COURT & KENSNGTON MANOR,10722.21,Compacto,Entrada
2026-02-11,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,1200000.0,86.14,1 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,13930.81,Médio,Mercado Médio
2026-02-11,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1770000.0,66.58,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Breeze,26584.56,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,950000.0,69.09,1 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,CONCORDE TOWER,13750.18,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,1700000.0,86.77,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,CHURCHILL TOWER,19592.02,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,1000000.0,67.72,1 Quarto(s),Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAKE CITY TOWER,14766.69,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,1430000.0,60.86,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,The Paragon By IGO,23496.55,Médio,Alto Padrão
2026-01-07,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,765000.0,41.57,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,Luma21,18402.69,Compacto,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),TOWN SQUARE,Apartamento,2150000.0,247.34,3 Quarto(s),,,Dubai Cycling Course,TOWN SQUARE ZAHRA,8692.49,Premium,Alto Padrão
2026-02-11,Venda,Propriedade Plena (Freehold),LIWAN,Apartamento,470000.0,63.86,1 Quarto(s),,,IMG World Adventures,QPOINT LIWAN-R019,7359.85,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),REMRAAM,Apartamento,750000.0,70.97,1 Quarto(s),,,Motor City,REMRAAM,10567.85,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Apartamento,2210000.0,81.51,1 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,Peninsula Five,27113.24,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1850000.0,67.88,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Island Park I,27253.98,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,425000.0,36.7,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ROYALE RESIDENCE1,11580.38,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Hotel Apartment,392847.0,33.73,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAGUNA TOWER,11646.81,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Hotel Apartment,393428.0,33.78,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAGUNA TOWER,11646.77,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Hotel Apartment,393429.0,33.78,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAGUNA TOWER,11646.8,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Hotel Apartment,543815.2,54.56,Studio,Jumeirah Lakes Towers,Marina Mall,Sports City Swimming Academy,LAGUNA TOWER,9967.29,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI WATER CANAL,Apartamento,8100000.0,194.2,3 Quarto(s),Business Bay Metro Station,Dubai Mall,Burj Khalifa,Canal Front Residences-CF7 & CF8 & CF9,41709.58,Premium,Ultra-Premium
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,600000.0,37.97,Studio,Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,REGINA,15801.95,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,1000000.0,39.45,Office,Business Bay Metro Station,Dubai Mall,Downtown Dubai,PARK LANE TOWER,25348.54,Compacto,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI SPORTS CITY,Apartamento,430000.0,40.03,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,ELITE SPORTS RESIDENCE,10741.94,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,1025000.0,66.53,1 Quarto(s),Damac Properties,Marina Mall,Burj Al Arab,,15406.58,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Hotel Apartment,1517533.0,120.23,2 Quarto(s),Business Bay Metro Station,Dubai Mall,Downtown Dubai,AVANTI TOWER,12621.92,Spacious,Alto Padrão
2026-01-07,Venda,Propriedade Plena (Freehold),JUMEIRAH LAKES TOWERS,Apartamento,59525.58,45.41,Studio,Damac Properties,Marina Mall,Burj Al Arab,SABA TOWER 2,1310.85,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,515000.0,43.67,Studio,,,IMG World Adventures,BLUE WAVE,11792.99,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE TRIANGLE,Apartamento,1684211.0,102.07,2 Quarto(s),Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,Maya Residences 5,16500.55,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI LAND RESIDENCE COMPLEX,Apartamento,595000.0,78.29,1 Quarto(s),,,IMG World Adventures,SKY COURTS,7599.95,Médio,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,600000.0,42.45,Studio,Nakheel Metro Station,Marina Mall,Sports City Swimming Academy,PARK VIEW TOWER,14134.28,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),MAJAN,Apartamento,1280000.0,105.13,2 Quarto(s),,,IMG World Adventures,Paradise View 1,12175.4,Spacious,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DISCOVERY GARDENS,Apartamento,420000.0,45.84,Studio,Harbour Tower,Ibn-e-Battuta Mall,Sports City Swimming Academy,,9162.3,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Hotel Apartment,1550000.0,82.87,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,THE DISTINCTION,18703.99,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI CREEK HARBOUR,Apartamento,1650000.0,64.08,1 Quarto(s),Creek Metro Station,City Centre Mirdif,Dubai International Airport,Creek Beach - Orchid,25749.06,Médio,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,582697.0,29.2,Office,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,TAMANI ARTS OFFICES,19955.38,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,923532.0,52.35,Office,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,B2B TOWER,17641.49,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),BUSINESS BAY,Office,535925.0,29.2,Office,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,TAMANI ARTS OFFICES,18353.6,Compacto,Entrada
2026-02-11,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,972000.0,79.71,1 Quarto(s),Sharaf Dg Metro Station,Mall of the Emirates,Motor City,SIRAJ TOWER,12194.2,Médio,Mercado Médio
2026-02-11,Venda,Propriedade Plena (Freehold),ARJAN,Apartamento,596000.0,38.6,Studio,Sharaf Dg Metro Station,Mall of the Emirates,Motor City,SIRAJ TOWER,15440.41,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,670000.0,27.7,Studio,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Riviera 1,24187.73,Compacto,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI PRODUCTION CITY,Apartamento,750000.0,62.36,1 Quarto(s),Damac Properties,Marina Mall,Sports City Swimming Academy,LAKESIDE,12026.94,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),DUBAI MARINA,Apartamento,1370000.0,48.49,Studio,Jumeirah Lakes Towers,Marina Mall,Burj Al Arab,SILVERENE,28253.25,Médio,Mercado Médio
2026-01-02,Venda,Propriedade Plena (Freehold),MEYDAN ONE,Apartamento,1250000.0,62.38,1 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,AZIZI RIVIERA 61,20038.47,Médio,Mercado Médio
2026-01-07,Venda,Propriedade Plena (Freehold),MEYDAN AVENUE,Apartamento,1090000.0,54.62,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Downtown Dubai,Azizi Gardens,19956.06,Médio,Mercado Médio
2026-02-10,Venda,Propriedade Plena (Freehold),LIWAN,Apartamento,525000.0,37.7,Studio,,,IMG World Adventures,Wavez Residence,13925.73,Compacto,Entrada
2026-02-10,Venda,Propriedade Plena (Freehold),BURJ KHALIFA,Apartamento,2960000.0,99.6,2 Quarto(s),Buj Khalifa Dubai Mall Metro Station,Dubai Mall,Burj Khalifa,Burj Crown,29718.88,Spacious,Alto Padrão
2026-02-10,Venda,Propriedade Plena (Freehold),JUMEIRAH VILLAGE CIRCLE,Apartamento,890000.0,63.84,1 Quarto(s),Dubai Internet City,Mall of the Emirates,Sports City Swimming Academy,Rise Residences,13941.1,Médio,Mercado Médio
