id_estudante,idade,genero,nivel_educacao,media_horas_sono,horas_tempo_tela,horas_redes_sociais,horas_estudo_por_dia,horas_exercicio_por_semana,bebidas_cafeina_por_dia,nivel_estresse,pontuacao_ansiedade,media_notas,usa_app_sono,sente_esgotado
1750,19,feminino,ensino_medio,8.5,3.9,1.8,1.2,5.0,3,4,3,3.7,nao,nao
1751,19,masculino,graduacao,8.9,5.9,1.2,4.0,0.0,3,7,6,3.95,nao,sim
1752,21,feminino,ensino_medio,8.9,4.7,3.4,1.4,3.7,4,6,4,3.68,nao,nao
1753,19,feminino,ensino_medio,6.6,8.7,4.1,0.2,1.3,1,10,10,3.09,nao,sim
1754,22,masculino,pos_graduacao,6.0,10.5,4.6,2.1,0.0,1,8,6,3.53,nao,sim
1755,20,masculino,graduacao,6.7,2.9,0.7,2.9,2.0,3,7,7,3.19,nao,sim
1756,22,feminino,pos_graduacao,6.6,6.3,4.5,2.6,2.4,1,6,7,2.97,sim,nao
1757,20,masculino,graduacao,8.5,4.3,2.7,4.7,8.2,2,5,7,3.53,sim,nao
1758,22,feminino,ensino_medio,7.6,4.9,2.2,2.5,1.8,5,8,8,3.2,nao,sim
1759,21,feminino,graduacao,5.9,8.7,5.4,2.3,1.5,2,9,9,2.92,nao,sim
1760,24,masculino,pos_graduacao,7.2,6.6,3.0,4.5,2.8,1,10,10,2.71,nao,sim
1761,25,feminino,graduacao,6.4,7.4,3.2,3.1,9.3,3,8,6,3.27,sim,sim
1762,21,masculino,pos_graduacao,7.1,7.5,3.4,5.2,9.3,2,7,6,2.92,nao,sim
1763,16,nao_binario,ensino_medio,6.3,6.0,2.7,2.6,2.3,0,8,7,3.35,sim,sim
1764,22,masculino,ensino_medio,7.9,2.5,1.7,3.2,1.0,1,6,5,3.49,nao,nao
1765,17,masculino,ensino_medio,7.9,7.8,3.6,0.8,4.2,1,8,9,3.6,sim,sim
1766,22,masculino,graduacao,9.7,1.3,0.5,2.9,2.1,5,4,4,4.0,nao,nao
1767,19,feminino,ensino_medio,8.8,2.7,1.0,2.8,8.1,3,5,4,3.47,nao,nao
1768,20,feminino,graduacao,8.6,1.6,0.5,0.3,7.7,1,6,6,3.9,nao,nao
1769,17,masculino,ensino_medio,6.9,3.6,2.3,2.5,1.4,1,5,7,3.08,nao,nao
1770,19,feminino,pos_graduacao,6.7,5.1,4.1,3.5,3.3,1,7,6,2.93,nao,sim
1771,16,feminino,graduacao,7.7,7.0,4.4,1.0,3.1,3,7,6,3.21,nao,sim
1772,17,feminino,graduacao,7.8,6.7,3.8,4.4,2.6,3,8,7,3.87,sim,sim
1773,20,feminino,pos_graduacao,8.4,5.8,2.1,1.5,3.7,0,4,4,3.63,nao,nao
1774,21,feminino,graduacao,7.0,4.8,2.6,3.4,1.9,2,7,9,3.41,nao,sim
1775,17,feminino,ensino_medio,8.1,2.9,1.6,5.7,6.0,4,4,5,3.57,nao,nao
1776,19,feminino,pos_graduacao,7.7,5.8,4.1,3.6,7.3,1,5,6,3.51,sim,nao
1777,24,feminino,graduacao,6.8,7.1,3.6,2.6,6.0,1,7,7,3.22,nao,sim
1778,19,masculino,ensino_medio,7.7,8.1,4.9,3.2,1.3,0,9,7,2.44,sim,sim
1779,20,masculino,ensino_medio,6.2,8.6,3.5,4.9,3.4,2,8,7,3.3,nao,sim
1780,23,feminino,graduacao,6.7,10.1,6.4,2.9,3.8,3,7,6,2.81,nao,sim
1781,19,feminino,graduacao,7.9,6.6,4.7,1.2,5.0,3,8,10,3.35,sim,sim
1782,20,feminino,ensino_medio,6.5,9.7,5.5,2.2,1.5,1,10,10,2.94,nao,sim
1783,19,masculino,graduacao,7.3,5.3,2.7,2.4,1.7,3,8,7,2.68,nao,sim
1784,18,feminino,graduacao,8.5,2.2,0.0,2.8,3.0,1,6,5,4.0,nao,nao
1785,23,masculino,graduacao,7.8,8.5,7.1,5.0,2.1,1,8,8,3.13,nao,sim
1786,24,masculino,graduacao,7.6,6.8,4.0,2.4,7.2,2,5,3,3.25,sim,nao
1787,22,masculino,graduacao,6.7,6.2,3.1,6.0,7.7,2,7,9,3.1,nao,sim
1788,19,feminino,pos_graduacao,6.4,6.6,3.9,2.3,5.5,1,8,8,3.09,sim,sim
1789,17,masculino,graduacao,8.9,4.0,1.1,1.2,4.6,2,6,5,3.52,nao,nao
1790,17,masculino,ensino_medio,8.6,3.9,2.3,2.1,6.4,1,6,5,3.38,nao,nao
1791,14,masculino,graduacao,6.8,6.2,3.4,3.1,3.4,1,7,5,3.36,nao,sim
1792,21,masculino,graduacao,6.9,7.8,3.0,1.9,5.3,4,8,6,3.36,sim,sim
1793,26,feminino,graduacao,7.1,6.0,3.2,5.5,0.0,1,8,10,2.93,nao,sim
1794,19,feminino,graduacao,10.1,1.4,0.0,0.6,4.2,2,6,4,3.3,sim,nao
1795,20,masculino,ensino_medio,8.3,2.7,1.0,1.6,4.3,3,5,5,3.67,sim,nao
1796,21,feminino,ensino_medio,8.1,5.1,1.6,0.2,1.1,2,8,6,3.72,sim,sim
1797,18,feminino,ensino_medio,8.7,7.0,4.1,2.7,6.1,0,7,9,3.48,nao,sim
1798,22,feminino,ensino_medio,7.2,6.2,3.4,3.6,1.0,0,7,8,3.59,nao,sim
1799,16,masculino,graduacao,7.0,5.5,2.3,1.7,0.0,2,7,8,2.64,sim,sim
1800,19,masculino,graduacao,7.6,3.7,2.4,2.8,5.5,0,9,7,2.99,nao,sim
1801,14,masculino,graduacao,6.5,7.3,4.9,1.9,4.1,1,7,7,2.8,nao,sim
1802,18,feminino,ensino_medio,6.7,10.5,7.0,3.1,3.6,4,9,7,2.5,nao,sim
1803,18,masculino,graduacao,5.8,11.2,6.2,4.0,3.0,1,10,9,2.33,sim,sim
1804,22,masculino,graduacao,7.3,5.3,4.0,3.1,5.9,3,6,4,3.01,sim,nao
1805,16,masculino,graduacao,8.3,3.9,0.4,5.0,1.1,1,8,10,3.53,nao,sim
1806,21,feminino,ensino_medio,7.9,5.2,4.3,1.5,4.9,2,5,4,3.58,nao,nao
1807,17,masculino,ensino_medio,9.3,3.1,1.8,4.8,0.4,2,6,8,3.23,nao,nao
1808,14,masculino,graduacao,7.6,5.5,2.8,0.8,2.7,2,6,8,4.0,nao,nao
1809,24,feminino,ensino_medio,7.2,6.4,3.2,4.0,4.8,0,6,5,3.63,nao,nao
1810,16,masculino,graduacao,8.5,4.9,1.5,1.4,2.9,2,7,9,3.95,sim,sim
1811,16,feminino,graduacao,10.4,3.5,2.2,0.0,4.2,0,5,3,3.64,nao,nao
1812,21,feminino,ensino_medio,7.6,6.3,4.6,3.4,5.4,2,7,8,2.96,sim,sim
1813,17,feminino,pos_graduacao,6.4,9.2,6.2,3.2,4.2,2,7,5,2.98,sim,sim
1814,25,masculino,graduacao,8.4,7.2,4.0,0.0,2.3,6,8,6,3.2,sim,sim
1815,19,feminino,ensino_medio,6.9,5.8,2.3,2.2,0.7,0,8,9,3.25,nao,sim
1816,20,masculino,ensino_medio,6.8,8.5,3.2,3.0,2.5,3,9,10,3.15,nao,sim
1817,23,masculino,graduacao,6.6,6.6,2.5,4.1,8.4,2,8,6,3.51,sim,sim
1818,19,feminino,graduacao,8.2,3.4,1.5,4.8,1.0,2,6,6,3.68,nao,nao
1819,17,feminino,ensino_medio,7.4,8.7,5.2,2.7,1.1,4,10,10,2.92,nao,sim
1820,15,masculino,graduacao,6.5,6.3,3.6,3.4,0.0,1,9,10,3.32,nao,sim
1821,27,prefere_nao_dizer,graduacao,9.4,3.5,2.2,4.2,2.5,3,7,8,3.78,nao,sim
1822,24,feminino,graduacao,7.3,6.8,3.1,4.2,3.1,2,7,9,3.45,sim,sim
1823,18,feminino,ensino_medio,7.7,2.6,1.6,3.9,1.0,3,8,9,3.08,sim,sim
1824,17,feminino,graduacao,7.6,5.1,1.8,5.0,0.5,1,10,9,2.98,sim,sim
1825,20,feminino,pos_graduacao,6.6,7.9,3.8,4.7,1.5,3,9,10,2.66,sim,sim
1826,17,nao_binario,graduacao,8.0,3.5,1.9,3.3,0.6,1,7,8,2.92,sim,sim
1827,18,feminino,graduacao,5.7,4.9,3.9,2.0,1.5,0,9,9,2.91,sim,sim
1828,20,feminino,ensino_medio,5.6,7.2,3.4,3.4,3.8,1,10,10,2.86,nao,sim
1829,19,masculino,ensino_medio,6.7,6.2,3.5,5.0,3.3,3,5,3,3.08,nao,nao
1830,18,masculino,ensino_medio,6.0,10.4,4.3,1.9,1.6,2,7,9,2.77,nao,sim
1831,14,masculino,graduacao,7.8,10.2,5.8,5.0,1.0,2,8,8,3.01,nao,sim
1832,18,feminino,graduacao,7.0,7.0,3.7,2.7,5.2,1,7,6,3.3,sim,sim
1833,22,feminino,graduacao,6.0,10.8,6.1,0.0,0.0,2,10,10,2.69,sim,sim
1834,15,masculino,graduacao,7.3,3.4,2.2,2.3,5.8,2,7,5,3.49,nao,sim
1835,16,masculino,graduacao,8.2,4.2,2.8,1.3,8.1,0,5,7,3.34,nao,nao
1836,20,masculino,ensino_medio,6.8,6.6,5.5,1.7,2.4,1,8,8,3.05,nao,sim
1837,17,masculino,graduacao,7.7,9.1,5.9,6.7,1.6,2,8,10,3.45,nao,sim
1838,19,masculino,graduacao,7.3,5.9,5.6,2.5,9.5,0,4,5,3.9,nao,nao
1839,20,masculino,graduacao,7.4,5.5,1.4,3.4,5.0,2,7,6,3.23,sim,sim
1840,18,feminino,graduacao,8.9,2.5,1.7,3.6,0.0,1,7,6,3.58,nao,sim
1841,19,masculino,graduacao,7.7,5.1,2.6,2.9,2.9,1,8,8,3.29,nao,sim
1842,22,feminino,ensino_medio,5.7,5.3,1.5,1.2,0.9,0,8,8,3.28,nao,sim
1843,19,feminino,graduacao,7.1,7.3,5.4,1.7,2.5,2,7,5,3.18,nao,sim
1844,20,masculino,graduacao,8.2,4.9,4.0,2.1,1.5,3,7,5,3.89,sim,sim
1845,18,feminino,graduacao,7.4,6.4,4.8,2.1,6.5,2,8,7,2.9,nao,sim
1846,18,masculino,ensino_medio,7.8,6.3,3.6,3.6,4.9,3,6,8,3.56,nao,nao
1847,18,masculino,graduacao,9.2,2.5,0.5,3.1,5.2,3,4,4,4.0,nao,nao
1848,20,masculino,graduacao,7.8,5.6,3.8,2.7,0.4,0,7,7,3.72,sim,sim
1849,20,feminino,pos_graduacao,8.2,7.9,4.4,3.2,2.0,1,9,10,3.51,nao,sim
1850,22,feminino,ensino_medio,9.0,3.4,3.1,1.6,0.0,1,7,9,3.84,sim,sim
1851,16,nao_binario,graduacao,6.6,6.5,4.9,1.5,0.2,2,7,7,3.14,nao,sim
1852,16,masculino,graduacao,7.1,9.4,4.5,3.5,4.8,3,9,9,2.9,nao,sim
1853,17,masculino,ensino_medio,6.6,8.7,4.9,2.3,2.7,2,7,9,3.18,sim,sim
1854,16,masculino,graduacao,6.3,8.5,3.9,3.7,2.6,3,10,10,3.24,nao,sim
1855,21,masculino,graduacao,7.9,7.0,4.9,5.4,6.2,0,6,8,2.71,sim,nao
1856,16,masculino,graduacao,7.0,7.5,4.3,4.9,6.1,1,7,5,3.13,sim,sim
1857,21,masculino,graduacao,7.4,4.7,1.4,3.4,5.5,2,5,7,3.32,nao,nao
1858,20,feminino,ensino_medio,8.0,5.2,1.8,3.4,3.0,1,9,10,2.93,nao,sim
1859,14,nao_binario,pos_graduacao,8.3,6.9,3.9,4.7,2.6,0,6,5,3.28,sim,nao
1860,24,masculino,graduacao,6.6,7.1,3.0,5.3,3.1,2,7,9,3.29,nao,sim
1861,16,feminino,graduacao,8.7,7.6,3.9,3.6,2.4,3,6,7,3.55,sim,nao
1862,22,feminino,graduacao,6.8,6.8,2.2,6.0,1.7,1,8,9,3.41,nao,sim
1863,20,masculino,graduacao,6.5,9.0,4.5,4.3,0.0,1,10,10,3.2,nao,sim
1864,22,feminino,graduacao,7.0,9.6,4.3,3.5,3.5,1,7,8,3.72,nao,sim
1865,15,nao_binario,ensino_medio,6.8,7.2,4.8,1.7,8.1,2,7,8,3.06,sim,sim
1866,19,nao_binario,graduacao,8.1,7.4,3.5,4.7,1.4,2,9,7,3.39,sim,sim
1867,18,masculino,graduacao,7.0,6.5,3.4,2.5,3.2,6,9,8,3.31,nao,sim
1868,24,feminino,pos_graduacao,8.7,2.3,1.1,3.6,3.8,3,6,4,3.26,sim,nao
1869,18,feminino,ensino_medio,8.7,3.9,2.8,0.1,7.1,2,4,3,3.96,nao,nao
1870,22,masculino,graduacao,7.0,8.1,6.2,1.8,6.0,3,7,5,3.06,sim,sim
1871,18,masculino,ensino_medio,6.5,9.4,5.3,4.8,2.4,3,6,5,3.21,nao,nao
1872,18,feminino,pos_graduacao,6.2,8.2,3.1,1.1,0.7,2,8,6,2.93,nao,sim
1873,22,feminino,graduacao,7.4,4.5,0.7,4.4,6.2,1,4,6,3.54,sim,nao
1874,24,masculino,graduacao,6.7,4.5,2.9,1.7,6.5,1,5,4,3.57,sim,nao
1875,20,feminino,ensino_medio,4.4,8.2,4.1,1.3,3.4,0,9,10,2.86,nao,sim
1876,23,masculino,graduacao,7.9,9.0,4.8,2.8,3.6,1,9,9,3.46,sim,sim
1877,15,masculino,graduacao,6.9,7.5,5.0,0.6,6.3,3,7,8,3.1,sim,sim
1878,24,masculino,ensino_medio,6.6,8.7,5.2,1.7,1.5,4,8,8,3.24,nao,sim
1879,17,masculino,graduacao,7.8,9.9,5.6,4.1,4.1,3,6,8,3.53,sim,nao
1880,24,feminino,graduacao,6.3,8.2,2.9,4.8,0.0,1,8,9,2.86,sim,sim
1881,17,prefere_nao_dizer,ensino_medio,6.6,7.1,3.9,2.8,3.4,1,8,7,2.75,nao,sim
1882,19,feminino,graduacao,7.2,7.6,4.1,4.9,3.4,1,8,8,2.93,sim,sim
1883,17,feminino,graduacao,6.8,6.8,2.2,2.1,1.3,3,9,9,3.38,sim,sim
1884,18,masculino,pos_graduacao,6.2,6.0,3.3,2.3,0.9,4,9,10,3.17,nao,sim
1885,17,feminino,graduacao,7.2,5.3,3.3,1.4,1.6,2,5,7,3.38,sim,nao
1886,19,masculino,ensino_medio,5.8,6.5,3.1,1.4,0.0,2,9,10,3.06,nao,sim
1887,19,feminino,ensino_medio,8.3,6.8,3.6,3.6,0.0,1,10,10,2.71,nao,sim
1888,14,masculino,pos_graduacao,5.8,11.6,5.9,1.7,4.5,2,10,10,2.69,sim,sim
1889,15,feminino,graduacao,5.7,7.5,5.5,3.2,4.8,3,9,10,3.07,nao,sim
1890,20,masculino,pos_graduacao,7.5,6.6,2.9,2.0,5.2,3,6,4,3.43,sim,nao
1891,19,masculino,graduacao,8.1,7.1,3.2,4.9,8.9,2,6,5,3.32,nao,nao
1892,15,masculino,graduacao,7.9,6.7,2.8,2.6,4.9,1,9,10,3.29,nao,sim
1893,23,masculino,pos_graduacao,8.1,7.1,4.4,3.6,2.7,3,9,9,2.89,nao,sim
1894,15,masculino,ensino_medio,7.2,5.6,3.0,1.2,6.0,0,5,4,3.34,sim,nao
1895,21,masculino,graduacao,7.7,7.2,1.7,3.7,2.4,1,6,6,3.53,sim,nao
1896,14,feminino,pos_graduacao,6.7,8.4,6.2,2.3,7.8,3,7,6,2.85,nao,sim
1897,20,masculino,pos_graduacao,7.2,9.8,3.7,3.5,5.2,0,9,10,2.82,sim,sim
1898,23,feminino,graduacao,6.9,7.0,2.4,3.1,9.2,1,6,7,3.65,sim,nao
1899,26,feminino,ensino_medio,7.7,7.3,4.1,3.1,1.0,1,8,6,3.11,nao,sim
1900,22,masculino,ensino_medio,6.5,8.7,5.0,4.5,2.8,1,8,10,2.61,nao,sim
1901,22,masculino,ensino_medio,7.7,5.1,2.2,2.8,4.4,1,7,8,3.28,sim,sim
1902,17,masculino,pos_graduacao,6.3,9.8,4.4,5.3,6.7,1,8,8,3.19,nao,sim
1903,18,feminino,graduacao,8.0,4.0,2.7,2.8,1.1,1,6,6,2.88,nao,nao
1904,21,feminino,graduacao,7.3,5.2,3.5,2.5,5.2,3,7,9,3.29,nao,sim
1905,14,feminino,graduacao,7.4,9.0,4.7,4.7,4.7,3,8,10,2.87,nao,sim
1906,26,masculino,graduacao,7.0,7.5,3.2,1.8,2.4,2,8,8,3.21,sim,sim
1907,18,masculino,graduacao,7.5,4.2,3.5,3.4,0.0,1,7,8,3.04,nao,sim
1908,14,masculino,graduacao,7.0,10.1,5.5,5.3,8.5,2,8,10,3.03,sim,sim
1909,24,feminino,graduacao,6.1,9.8,5.3,1.9,3.1,0,8,9,3.15,nao,sim
1910,17,nao_binario,ensino_medio,8.6,3.3,1.9,0.8,1.4,2,5,3,3.71,nao,nao
1911,24,masculino,ensino_medio,6.0,8.2,5.1,5.2,2.0,2,7,7,2.53,sim,sim
1912,23,masculino,pos_graduacao,8.8,4.1,2.4,5.1,4.3,3,5,5,3.87,sim,nao
1913,17,masculino,ensino_medio,5.8,9.2,4.8,3.2,3.6,3,9,9,3.04,sim,sim
1914,18,feminino,graduacao,6.8,9.9,4.8,1.3,2.3,5,9,7,2.86,nao,sim
1915,22,masculino,graduacao,7.7,7.5,3.1,5.4,5.0,6,7,7,2.77,nao,sim
1916,17,feminino,ensino_medio,7.5,6.2,2.9,3.8,2.8,1,9,7,2.94,nao,sim
1917,22,feminino,ensino_medio,7.1,4.9,2.4,4.2,0.0,2,9,9,3.32,nao,sim
1918,26,masculino,graduacao,6.2,7.1,4.0,3.1,5.4,2,9,7,2.84,nao,sim
1919,20,masculino,ensino_medio,7.8,4.6,4.0,4.9,1.6,1,6,4,3.31,nao,nao
1920,14,masculino,graduacao,7.2,9.0,3.5,4.5,2.5,3,8,8,3.2,nao,sim
1921,20,feminino,pos_graduacao,7.7,4.0,4.0,4.8,1.7,2,5,3,3.76,nao,nao
1922,19,feminino,pos_graduacao,6.6,5.0,2.6,3.6,3.2,1,9,8,2.93,sim,sim
1923,27,masculino,graduacao,8.1,7.4,4.6,2.8,1.0,0,9,7,3.41,sim,sim
1924,18,feminino,pos_graduacao,6.8,6.8,4.4,3.1,3.1,1,8,6,3.23,nao,sim
1925,17,feminino,graduacao,6.4,7.9,4.4,2.9,6.3,0,8,9,3.47,sim,sim
1926,21,feminino,pos_graduacao,7.1,6.9,4.5,1.8,6.8,2,8,7,2.76,nao,sim
1927,19,feminino,graduacao,6.9,10.7,5.5,1.7,1.1,2,9,10,2.94,sim,sim
1928,16,feminino,ensino_medio,7.2,7.7,4.2,0.2,4.6,5,6,8,3.78,sim,nao
1929,17,masculino,graduacao,6.6,9.0,5.4,0.0,5.3,1,8,7,3.07,nao,sim
1930,21,feminino,graduacao,8.2,6.0,1.3,4.6,3.5,1,9,10,3.28,nao,sim
1931,24,feminino,graduacao,7.8,5.0,3.6,3.4,2.3,1,5,7,3.27,sim,nao
1932,14,masculino,graduacao,7.4,6.0,5.0,4.2,0.4,4,6,4,3.49,nao,nao
1933,23,feminino,graduacao,8.0,6.2,4.7,1.8,5.6,1,8,9,3.28,nao,sim
1934,20,masculino,graduacao,7.4,6.2,4.3,3.1,5.5,4,8,7,2.97,sim,sim
1935,16,feminino,ensino_medio,7.3,4.9,4.0,2.9,3.0,0,8,8,3.45,nao,sim
1936,18,feminino,ensino_medio,8.7,3.9,2.1,4.1,2.1,3,6,7,4.0,nao,nao
1937,21,masculino,graduacao,8.7,5.1,3.9,2.3,1.6,2,6,6,3.42,nao,nao
1938,18,feminino,ensino_medio,7.2,8.0,5.1,4.0,0.0,2,9,10,3.09,nao,sim
1939,14,feminino,ensino_medio,7.6,7.3,3.3,3.6,0.8,1,8,7,3.14,nao,sim
1940,19,prefere_nao_dizer,graduacao,7.8,6.3,3.8,3.9,3.9,0,7,5,3.19,nao,sim
1941,18,masculino,graduacao,5.5,8.2,4.2,4.7,2.6,2,8,6,3.1,nao,sim
1942,25,feminino,graduacao,8.3,2.6,1.1,2.1,0.0,2,6,8,3.66,nao,nao
1943,22,feminino,graduacao,6.6,8.9,4.2,1.8,7.0,2,9,10,2.74,sim,sim
1944,19,masculino,graduacao,6.3,9.5,5.3,2.2,0.3,2,9,10,3.02,sim,sim
1945,20,feminino,ensino_medio,8.5,5.5,3.9,2.4,4.3,4,7,7,3.05,nao,sim
1946,19,masculino,pos_graduacao,7.4,5.5,1.6,5.6,8.2,2,8,8,3.65,nao,sim
1947,24,feminino,graduacao,7.8,5.4,2.4,0.0,3.0,0,7,7,3.88,nao,sim
1948,16,feminino,ensino_medio,7.4,3.3,1.3,3.6,5.0,0,8,8,2.97,sim,sim
1949,25,prefere_nao_dizer,pos_graduacao,7.9,6.8,3.9,3.4,5.5,0,7,5,3.45,nao,sim
1950,19,feminino,graduacao,8.0,2.1,2.4,3.7,0.4,3,4,3,3.61,sim,nao
1951,22,feminino,graduacao,8.5,6.7,4.2,1.7,4.2,1,8,7,3.32,nao,sim
1952,19,masculino,graduacao,8.6,6.5,1.7,4.3,0.5,1,7,5,3.93,nao,sim
1953,18,feminino,graduacao,7.1,8.1,5.1,5.9,1.4,1,8,8,2.5,nao,sim
1954,16,feminino,graduacao,8.2,5.3,2.8,2.4,2.5,0,5,4,3.33,sim,nao
1955,20,masculino,ensino_medio,6.7,8.2,5.1,0.0,1.0,2,8,9,3.38,sim,sim
1956,19,masculino,graduacao,7.3,6.0,2.2,1.3,1.9,3,7,5,2.93,nao,sim
1957,24,feminino,ensino_medio,5.8,8.3,4.8,1.4,2.2,2,8,9,2.82,sim,sim
1958,25,masculino,graduacao,6.0,7.1,4.4,2.8,3.9,4,9,8,3.05,nao,sim
1959,19,masculino,graduacao,6.1,8.3,6.0,2.0,4.3,1,8,10,2.85,nao,sim
1960,15,feminino,ensino_medio,8.2,7.1,3.3,1.7,6.6,2,9,10,3.34,nao,sim
1961,19,masculino,ensino_medio,7.3,5.9,4.0,3.2,3.1,3,7,6,3.53,nao,sim
1962,19,feminino,graduacao,7.8,7.8,3.3,4.0,3.9,2,7,8,3.56,nao,sim
1963,23,masculino,graduacao,7.2,7.1,3.4,2.2,8.6,1,8,7,3.06,nao,sim
1964,19,masculino,graduacao,7.2,7.1,5.2,4.3,2.7,1,5,3,3.66,nao,nao
1965,18,feminino,pos_graduacao,7.8,4.3,4.4,5.6,8.2,0,6,4,3.85,nao,nao
1966,14,feminino,ensino_medio,7.2,8.3,6.3,1.3,6.1,2,8,8,2.74,nao,sim
1967,19,masculino,ensino_medio,7.2,7.1,2.5,2.3,3.1,3,7,7,3.08,nao,sim
1968,18,masculino,pos_graduacao,7.8,4.6,2.8,1.2,0.0,2,6,5,3.61,nao,nao
1969,22,feminino,ensino_medio,7.8,6.9,2.6,4.9,2.8,1,9,10,3.51,sim,sim
1970,14,feminino,graduacao,7.4,6.6,5.4,3.1,0.0,1,7,7,3.32,nao,sim
1971,21,feminino,graduacao,6.0,9.9,6.0,3.9,3.7,3,8,8,2.91,sim,sim
1972,21,feminino,pos_graduacao,7.4,5.0,3.4,3.5,9.2,2,5,3,3.52,nao,nao
1973,18,masculino,pos_graduacao,7.7,7.0,3.8,3.2,2.7,4,6,4,3.44,sim,nao
1974,19,masculino,graduacao,5.1,7.1,4.7,3.9,5.3,2,10,10,2.74,nao,sim
1975,23,feminino,graduacao,7.2,3.3,1.2,5.3,3.0,1,9,7,3.13,sim,sim
1976,20,feminino,pos_graduacao,8.5,5.3,3.1,0.4,6.4,1,6,8,3.8,sim,nao
1977,20,masculino,graduacao,7.9,6.6,4.7,4.0,0.6,1,6,6,3.36,nao,nao
1978,19,masculino,ensino_medio,8.5,1.2,0.0,2.5,3.4,2,4,5,3.8,sim,nao
1979,16,feminino,ensino_medio,7.5,8.1,3.9,5.0,0.2,1,9,7,3.12,nao,sim
1980,20,prefere_nao_dizer,graduacao,7.4,6.5,3.2,3.3,7.0,0,6,6,3.26,nao,nao
1981,14,masculino,graduacao,6.8,7.5,4.0,4.7,3.6,0,6,4,3.07,sim,nao
1982,20,masculino,graduacao,7.0,8.2,3.8,3.9,4.8,0,6,6,3.13,nao,nao
1983,21,feminino,graduacao,7.3,5.4,2.7,3.0,4.8,1,7,9,3.56,nao,sim
1984,24,masculino,graduacao,8.1,2.6,2.3,3.2,0.0,1,4,3,3.68,nao,nao
1985,23,prefere_nao_dizer,graduacao,8.3,1.0,0.0,3.2,0.2,5,6,5,3.89,nao,nao
1986,26,nao_binario,ensino_medio,7.0,8.6,6.6,6.1,5.1,6,10,10,3.13,sim,sim
1987,17,feminino,graduacao,6.8,8.9,5.5,1.1,4.4,3,8,7,2.76,nao,sim
1988,22,masculino,ensino_medio,7.2,6.1,3.9,4.5,4.5,1,7,8,3.16,sim,sim
1989,15,feminino,graduacao,6.8,8.9,4.7,2.1,5.4,2,6,7,3.67,sim,nao
1990,21,nao_binario,ensino_medio,6.3,8.5,5.1,3.2,3.0,1,9,10,2.93,nao,sim
1991,20,masculino,pos_graduacao,6.5,8.3,6.7,2.0,2.2,2,10,10,2.87,nao,sim
1992,19,masculino,graduacao,6.9,7.9,3.9,3.2,0.0,1,8,10,3.03,sim,sim
1993,19,masculino,graduacao,8.8,4.7,1.7,0.9,7.0,2,6,8,4.0,sim,nao
1994,19,masculino,pos_graduacao,5.6,11.3,6.2,4.1,3.7,0,10,9,2.55,nao,sim
1995,20,feminino,ensino_medio,7.7,4.9,1.9,1.9,0.0,3,6,6,3.38,nao,nao
1996,23,masculino,ensino_medio,7.3,8.0,4.7,3.8,0.7,2,6,7,3.34,nao,nao
1997,16,masculino,ensino_medio,8.0,5.3,2.4,2.8,3.2,1,6,7,3.52,nao,nao
1998,16,masculino,ensino_medio,6.4,8.9,5.3,6.3,4.0,2,10,10,2.69,sim,sim
1999,17,feminino,ensino_medio,7.0,5.8,2.0,4.8,6.5,2,6,8,3.7,nao,nao
2000,23,masculino,graduacao,6.6,9.9,5.2,2.6,4.9,3,9,10,3.23,nao,sim
2001,18,feminino,graduacao,7.8,8.2,3.5,1.9,0.2,1,10,9,2.87,nao,sim
2002,18,masculino,ensino_medio,6.2,12.1,5.8,3.7,3.7,0,6,5,2.95,nao,nao
2003,20,masculino,ensino_medio,6.9,2.6,1.1,6.6,2.7,2,5,5,3.41,sim,nao
2004,18,feminino,graduacao,7.7,7.1,4.2,4.9,3.1,1,8,7,2.99,nao,sim
2005,19,nao_binario,pos_graduacao,7.5,7.9,3.6,3.9,5.9,2,5,7,3.69,sim,nao
2006,23,masculino,pos_graduacao,7.5,3.8,2.1,4.6,6.9,0,4,2,3.55,sim,nao
2007,20,masculino,pos_graduacao,7.5,9.5,6.5,3.6,6.9,0,8,8,3.04,sim,sim
2008,20,feminino,ensino_medio,8.0,3.4,1.5,4.8,4.0,4,6,4,3.43,nao,nao
2009,15,feminino,graduacao,8.4,5.0,1.0,3.8,5.1,1,7,8,3.73,nao,sim
2010,17,nao_binario,ensino_medio,7.7,7.8,4.4,2.4,3.9,1,7,5,2.3,nao,sim
2011,18,prefere_nao_dizer,pos_graduacao,9.0,1.5,2.1,1.2,2.2,1,4,5,4.0,nao,nao
2012,18,feminino,graduacao,8.8,5.4,0.9,5.0,0.6,2,6,6,3.7,nao,nao
2013,22,masculino,graduacao,7.0,8.9,3.6,3.3,0.4,2,10,10,3.01,nao,sim
2014,26,masculino,graduacao,8.2,4.5,2.5,3.3,4.7,2,7,5,2.96,nao,sim
2015,18,feminino,ensino_medio,6.0,8.5,4.9,3.0,4.6,1,7,6,3.6,sim,sim
2016,23,feminino,graduacao,6.3,8.1,4.5,5.6,4.7,3,7,5,2.78,nao,sim
2017,26,masculino,graduacao,9.9,3.8,3.8,1.7,5.5,0,5,7,4.0,nao,nao
2018,16,feminino,pos_graduacao,6.9,3.4,2.4,2.2,7.2,1,6,8,3.26,sim,nao
2019,23,masculino,ensino_medio,7.5,6.3,4.0,3.9,4.6,1,8,8,3.41,nao,sim
